kind,is_rep,variant,band,i,j,pair,dt_days,phase_days,hrsn_cc,das_cc,z_lo,z_hi,dvv,err,n,rms,dvv_edge,tau_s
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,250.0,550.0,-0.22384892829234476,0.29753338976025795,24,0.009542621953155785,0.0319994177352344,0.09785539564309136
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,550.0,850.0,-0.6043235462493814,0.30052474777215776,9,0.007103884026134854,-0.36161224185418717,0.07761748272974536
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,2.0,25.0,,,0,,,
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,25.0,50.0,1.6054670362538452,0.4983630171817952,9,0.0023029260576766706,,0.01823659157543684
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,50.0,100.0,0.5732084778029968,0.3932668389959729,15,0.00757625724402488,0.3241324930995019,0.025170288522337637
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,100.0,200.0,1.864444474936217,0.4939131158083597,17,0.005500881448860439,-0.1952386139818223,0.03317922861328666
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,200.0,400.0,0.21170787652648257,0.10954174952206903,27,0.007337550227140258,0.2647386307367653,0.06090874428561975
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,400.0,600.0,,,3,,,
repeater,True,acausal,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,600.0,850.0,-0.6043235462493814,0.30052474777215776,9,0.007103884026134854,0.14142611174969233,0.06191701608881667
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,2.0,75.0,0.11261681136795772,0.04706433591500686,57,0.007234893041675701,0.10629767456382257,0.06542062332082034
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,75.0,250.0,0.013834773292003236,0.027806030312929757,141,0.005358627056587311,0.015927722443707548,0.052763774591917764
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,250.0,550.0,-0.009480648390217526,0.011284452200448443,245,0.004748350160130384,-0.020979506964252142,0.09785539564309136
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,550.0,850.0,0.010556543749357305,0.02373009693935873,216,0.007708047062074202,-0.01043068750023126,0.07761748272974536
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,2.0,25.0,-0.46799014157475555,0.15946308167676668,17,0.004340282911773417,0.5276905864492051,0.029146549077424776
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,25.0,50.0,1.156418367043778,0.28710899480037905,18,0.0047324352782815654,-0.7835477408470378,0.01823659157543684
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,50.0,100.0,-0.13290649347368363,0.12260220905077279,41,0.005788979307425031,0.1880522028278836,0.025170288522337637
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,100.0,200.0,-0.016417274828455116,0.0592334764329681,86,0.0052739550378744175,-0.06612363206248194,0.03317922861328666
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,200.0,400.0,-0.0037702437782544313,0.020882281131898342,157,0.004996463614258747,0.027882445828578135,0.06090874428561975
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,400.0,600.0,-0.00046161714946315956,0.026154650119907575,153,0.005013481030879898,-0.019947742778958954,0.06509885812265248
repeater,True,snr_eq,5-20,120,148,2025-04-02/2025-05-11,38.93246527777778,39.0,0.9872999663491724,0.7916169715694473,600.0,850.0,0.021051717762605417,0.03462799309906218,183,0.0077535288520887355,-0.03132648111292497,0.06191701608881667
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,-0.10495809960450657,0.05938681218538591,40,0.0035955419060305026,,0.06542062332082034
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,-0.01751498663916054,0.009988570730526085,111,0.0017796241039965044,-0.13202019325648318,0.052763774591917764
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,-0.05172462140072853,0.010059399650277917,231,0.0038586253264896726,0.08053562351836492,0.09785539564309136
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,0.0373899213103018,0.01765571419010484,212,0.004458832689232865,-0.07524249439947506,0.07761748272974536
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,,,3,,,
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,0.09515210543700715,0.22517985220651773,19,0.004132934739128172,0.08926758185809142,0.01823659157543684
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,0.008551773296682778,0.02147686947911549,34,0.00091679172099273,-0.020320847771408416,0.025170288522337637
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,-0.07981930889504957,0.026889359277514287,70,0.002320469998862402,-0.010656005764898977,0.03317922861328666
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,-0.05816786990100249,0.019931940630394794,161,0.004346333236833585,0.029378587834311663,0.06090874428561975
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,0.05150270122489366,0.017388034741067405,145,0.0034708971083601825,-0.05064133467556339,0.06509885812265248
repeater,True,main,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,0.06256359668763323,0.021437523638586115,178,0.004489783236682678,-0.03939265432899053,0.06191701608881667
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,,,0,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,0.16511780135980633,0.3266666320868313,11,0.007585995572618908,,0.052763774591917764
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,,,2,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,-0.02386587438745872,0.10727070454339653,56,0.007923002140435452,,0.07761748272974536
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,,,0,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,,,0,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,,,2,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,-0.6865389639903566,0.16587878418010124,8,0.0005936822548472392,,0.03317922861328666
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,,,2,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,,,0,,,
repeater,True,acausal,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,-0.02386587438745872,0.10727070454339653,56,0.007923002140435452,,0.06191701608881667
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,0.013336941268122088,0.07458975892055472,48,0.004532450991317172,,0.06542062332082034
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,0.028717103229987134,0.021082332448547788,141,0.00488242301427595,0.004280143806055172,0.052763774591917764
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,0.00709049201301886,0.008206209522794921,204,0.0026066950284304867,-0.027717034522313826,0.09785539564309136
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,0.023180443043073286,0.01681304507744534,220,0.005066216359631523,-0.031795256780503066,0.07761748272974536
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,,,3,,,
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,-0.12125156428047551,0.2250641368206844,20,0.004190131646254855,0.045288446275949315,0.01823659157543684
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,-0.007280384421486116,0.027370762948423038,40,0.0013903065737965973,0.013545485763302358,0.025170288522337637
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,0.01614331399351755,0.06416166412536797,80,0.0056616246022097895,-0.01736912044181717,0.03317922861328666
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,-0.005821900562859594,0.011387080124835382,142,0.0021295110527276666,0.0361976929094012,0.06090874428561975
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,0.040937930120052944,0.02456369280079271,162,0.00534853649394822,-0.08317069709731911,0.06509885812265248
repeater,True,snr_eq,5-30,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,0.04875663088602828,0.024972763557249818,181,0.0050714448515841075,-0.003953717991229879,0.06191701608881667
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,-0.12994995757823746,0.04691243318228926,57,0.007001916326232686,0.15350246923617333,0.06542062332082034
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,-0.027223788940289567,0.00931289066459732,129,0.0019424083652803822,0.038490642958148594,0.052763774591917764
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,-0.0038673498910745934,0.01252872621036979,251,0.005236572672037198,-0.024078171007410467,0.09785539564309136
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,-0.020084706403800515,0.025207455179434755,203,0.007232066264154625,,0.07761748272974536
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,-0.06242956821718934,0.24787962051758144,13,0.005165625225429949,0.8863955193191068,0.029146549077424776
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,0.8794053923285772,0.2419261279296013,20,0.006746324205759963,-0.17328484921303092,0.01823659157543684
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,0.03766239776600336,0.03617680461055733,35,0.0014309774497949148,-0.057163178655186636,0.025170288522337637
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,-0.10666204658927034,0.019286796265238323,76,0.0017985019151586835,0.07283335972898905,0.03317922861328666
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,-0.006854435553368568,0.016619136834575395,163,0.004004563145523852,-0.05002620473567268,0.06090874428561975
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,0.0273410786443021,0.025667226016629446,161,0.0060885955561744455,-0.04097773500043956,0.06509885812265248
repeater,True,main,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,0.019837112488284188,0.03700893199383532,166,0.007261076558117626,,0.06191701608881667
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,,,1,,,
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,0.25253164055051264,0.2702447999183424,14,0.008117272879075788,,0.052763774591917764
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,-0.17344705966502685,0.11067195339108445,16,0.005757047160918109,,0.09785539564309136
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,-0.027767111633849508,5.886773734638871,17,0.0030903000106750644,,0.07761748272974536
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,,,0,,,
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,,,0,,,
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,0.6953058360725134,8.757511259513441,6,0.003636747813296546,-0.5020272220904439,0.025170288522337637
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,1.261206930138082,0.6505577429582549,9,0.0034242998270194377,,0.03317922861328666
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,0.04227206683548337,0.1791119470533971,14,0.005735844520259287,,0.06090874428561975
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,,,2,,,
repeater,True,acausal,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,-0.027767111633849508,5.886773734638871,17,0.0030903000106750644,,0.06191701608881667
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,75.0,-0.1191572346853331,0.04832989637886965,58,0.006291607985685213,0.15857750523950412,0.06542062332082034
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,75.0,250.0,-0.0049585814054400644,0.02417812933993684,150,0.004610847809758266,0.010692213440783584,0.052763774591917764
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,250.0,550.0,0.0018931838567024031,0.0131955108017033,250,0.005506402372021365,-0.005049492431120785,0.09785539564309136
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,550.0,850.0,-0.01987553901373214,0.02558497501152957,201,0.007442426260900405,,0.07761748272974536
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,2.0,25.0,-0.5539225938863158,0.3480673469535622,14,0.007350319826067694,0.7716461685872446,0.029146549077424776
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,25.0,50.0,1.0612574293549917,0.22585739695077559,21,0.005767916061971451,-0.5040870029882862,0.01823659157543684
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,50.0,100.0,-0.01204184565088388,0.03594144978157613,36,0.0016752916782543294,-0.029143670397232237,0.025170288522337637
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,100.0,200.0,-0.13252032484368517,0.04155136112841702,83,0.0035333102805047744,-0.00754585793680774,0.03317922861328666
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,200.0,400.0,-0.039503499415898057,0.018870640915868684,169,0.004648181843150561,-0.0018585229843612586,0.06090874428561975
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,400.0,600.0,0.02625825320070254,0.02921407108651108,162,0.006696583684143089,-0.0806760143857349,0.06509885812265248
repeater,True,snr_eq,5-20,18,130,2024-07-08/2025-04-06,272.26506944444446,94.0,0.9952365732712304,0.7900405434844634,600.0,850.0,0.023708970559033943,0.036952425793199205,164,0.007411372130197913,,0.06191701608881667
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,75.0,-0.11541579898366554,0.03518692844736906,31,0.0014983052630417426,0.11524490097174736,0.06542062332082034
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,75.0,250.0,0.013948193192497854,0.015028442878946011,97,0.0023035321950922697,-0.014197775280016783,0.052763774591917764
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,250.0,550.0,0.006374938465949749,0.01571448879786185,174,0.004764424256210376,0.03419370860881851,0.09785539564309136
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,550.0,850.0,0.07341071139872898,0.016217443732361437,106,0.0034486642689002763,,0.07761748272974536
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,25.0,,,2,,,
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,25.0,50.0,-0.43161249772255506,0.07539855450580965,15,0.0009417203493945651,0.2216852790883722,0.01823659157543684
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,50.0,100.0,-0.033314453071527375,0.023330439526668138,32,0.0012535308464855122,-0.039828546263883914,0.025170288522337637
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,100.0,200.0,-0.03847731896100023,0.02019813975584337,56,0.0015791280399370393,-0.037606855921059404,0.03317922861328666
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,200.0,400.0,-0.09784405418922211,0.023094522314166203,103,0.004663832116322458,0.03146583532859043,0.06090874428561975
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,400.0,600.0,-0.017028035387745714,0.02698064530393721,121,0.0047417753191920965,0.029168456100027485,0.06509885812265248
repeater,True,main,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,600.0,850.0,0.05685344075619725,0.02152914671146851,83,0.0029576141152024608,,0.06191701608881667
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,75.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,75.0,250.0,,,1,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,250.0,550.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,550.0,850.0,,,1,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,25.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,25.0,50.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,50.0,100.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,100.0,200.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,200.0,400.0,,,1,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,400.0,600.0,,,0,,,
repeater,True,acausal,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,600.0,850.0,,,1,,,
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,75.0,0.0342330066050698,0.09409844163158887,34,0.004776737609178769,0.09567448664808276,0.06542062332082034
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,75.0,250.0,0.011050669763172849,0.030946926353397367,103,0.005112860868251137,0.1353865538634509,0.052763774591917764
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,250.0,550.0,0.03460167701346152,0.013268737234675877,162,0.0041858242587654,0.00872907107047714,0.09785539564309136
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,550.0,850.0,0.02401261727033483,0.019334246810651167,103,0.004268132060626248,,0.07761748272974536
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,25.0,,,1,,,
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,25.0,50.0,-0.5213329552235089,0.155593831853132,14,0.001963868366448281,0.29201755955846853,0.01823659157543684
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,50.0,100.0,-0.07609907996536397,0.11761497847170682,35,0.00532008130968846,-0.06656298468221221,0.025170288522337637
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,100.0,200.0,0.09490970645223887,0.060382846829016006,63,0.004992674009819901,-0.25187589400176374,0.03317922861328666
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,200.0,400.0,-0.03008682484814433,0.016250778808495642,86,0.002744611652369153,0.15536046167629308,0.06090874428561975
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,400.0,600.0,-0.04187993140325959,0.026171415486506228,120,0.004918577934773321,0.01037599450879265,0.06509885812265248
repeater,True,snr_eq,5-30,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,600.0,850.0,-0.010259461471157966,0.034659053883382064,82,0.0042648957321442605,,0.06191701608881667
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,75.0,-0.1657722351904101,0.07323295372413696,44,0.005498794466553708,0.11588972041935273,0.06542062332082034
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,75.0,250.0,0.1042189099804003,0.03617499410241217,126,0.006701119477011784,-0.18569468875875408,0.052763774591917764
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,250.0,550.0,-0.049024074674633586,0.02158878432024996,174,0.0066055093871678315,0.05517603870556868,0.09785539564309136
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,550.0,850.0,-0.09177884617068299,0.03824312287432205,135,0.009852548198203895,-0.09299714023313749,0.07761748272974536
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,2.0,25.0,,,2,,,
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,25.0,50.0,-0.125265923576292,0.31688022040847685,19,0.00581339123128163,0.3016760022006919,0.01823659157543684
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,50.0,100.0,0.10353438285337097,0.08524110452526054,46,0.005141640655621874,0.10419029413673873,0.025170288522337637
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,100.0,200.0,0.396085638614064,0.06527219763374957,76,0.00597630725397409,-0.13909645781628668,0.03317922861328666
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,200.0,400.0,-0.11763482542912652,0.043042705482739745,109,0.007071252529876749,0.06689192504785449,0.06090874428561975
repeater,True,main,5-20,11,143,2024-06-23/2025-04-23,304.57796296296294,62.0,0.993020148055341,0.7749539793090233,400.0,600.0,0.018043505617673386,0.037435472502154905,115,0.006638033406903271,-0.19500351176516226,0.06509885812265248
